indicator_id,country_code,year,value
4,NLD,2002,1777.0
5,NLD,2002,13.83
6,NLD,2002,2086.0
7,NLD,2002,30.02
8,NLD,2002,764.0
9,NLD,2002,69.84
10,NLD,2002,897.0
11,NLD,2002,0.14
12,NLD,2002,4.0
13,NLD,2002,4.0
15,NLD,2002,9.81
16,NLD,2002,250.0
17,NLD,2002,293.0
1,POL,2002,316.0
2,POL,2002,716.0
3,POL,2002,4.24
4,POL,2002,221.0
5,POL,2002,9.39
6,POL,2002,501.0
7,POL,2002,30.04
8,POL,2002,95.0
9,POL,2002,69.96
10,POL,2002,215.0
15,POL,2002,26.66
16,POL,2002,84.0
17,POL,2002,189.0
1,PRT,2002,1139.0
2,PRT,2002,1793.0
3,PRT,2002,6.33
4,PRT,2002,820.0
5,PRT,2002,14.46
6,PRT,2002,1291.0
7,PRT,2002,27.96
8,PRT,2002,319.0
9,PRT,2002,71.99
10,PRT,2002,501.0
11,PRT,2002,0.05
12,PRT,2002,1.0
13,PRT,2002,1.0
15,PRT,2002,23.18
16,PRT,2002,264.0
17,PRT,2002,416.0
1,ROU,2002,97.0
2,ROU,2002,326.0
3,ROU,2002,3.68
4,ROU,2002,78.0
5,ROU,2002,10.55
6,ROU,2002,262.0
7,ROU,2002,19.6
8,ROU,2002,19.0
9,ROU,2002,80.4
10,ROU,2002,64.0
11,ROU,2002,0.0
12,ROU,2002,0.0
13,ROU,2002,0.0
15,ROU,2002,17.84
16,ROU,2002,17.0
17,ROU,2002,58.0
1,SVK,2002,254.0
2,SVK,2002,733.0
3,SVK,2002,4.84
4,SVK,2002,223.0
5,SVK,2002,10.66
6,SVK,2002,645.0
7,SVK,2002,12.06
8,SVK,2002,31.0
9,SVK,2002,87.94
10,SVK,2002,88.0
15,SVK,2002,11.02
16,SVK,2002,28.0
17,SVK,2002,81.0
1,SVN,2002,945.0
2,SVN,2002,1624.0
3,SVN,2002,5.81
4,SVN,2002,684.0
5,SVN,2002,12.29
6,SVN,2002,1176.0
7,SVN,2002,27.57
8,SVN,2002,261.0
9,SVN,2002,72.43
10,SVN,2002,448.0
15,SVN,2002,12.56
16,SVN,2002,119.0
17,SVN,2002,204.0
1,ESP,2002,1174.5793457
2,ESP,2002,1673.40278595226
3,ESP,2002,4.89577627
4,ESP,2002,845.59293354
5,ESP,2002,12.67109871
6,ESP,2002,1204.70154545574
7,ESP,2002,27.74510002
8,ESP,2002,328.98641914
9,ESP,2002,71.31315613
10,ESP,2002,468.701229463388
15,ESP,2002,24.3678894
16,ESP,2002,288.94126617
17,ESP,2002,411.649596511336
1,SWE,2002,2459.0
2,SWE,2002,2544.0
3,SWE,2002,6.78
4,SWE,2002,2031.0
5,SWE,2002,12.64
6,SWE,2002,2100.0
7,SWE,2002,17.43
8,SWE,2002,429.0
9,SWE,2002,82.57
10,SWE,2002,443.0
15,SWE,2002,16.51
16,SWE,2002,406.0
17,SWE,2002,420.0
1,AUT,2003,3091.0
2,AUT,2003,3077.0
3,AUT,2003,6.98
4,AUT,2003,2261.0
5,AUT,2003,13.62
6,AUT,2003,2251.0
7,AUT,2003,26.86
8,AUT,2003,830.0
9,AUT,2003,73.14
10,AUT,2003,827.0
11,AUT,2003,0.0
12,AUT,2003,0.0
13,AUT,2003,0.0
15,AUT,2003,18.89
16,AUT,2003,584.0
17,AUT,2003,581.0
1,BEL,2003,2814.88061523
2,BEL,2003,2840.52106239035
3,BEL,2003,6.79239893
4,BEL,2003,2086.30326714
5,BEL,2003,13.30607033
6,BEL,2003,2105.30713351919
7,BEL,2003,25.88306618
8,BEL,2003,728.57743416
9,BEL,2003,74.11693573
10,BEL,2003,735.21395169086
11,BEL,2003,0.0
12,BEL,2003,0.0
13,BEL,2003,0.0
15,BEL,2003,20.74809837
16,BEL,2003,584.0342068
17,BEL,2003,589.237481650882
1,BGR,2003,196.0
2,BGR,2003,604.0
3,BGR,2003,4.37
4,BGR,2003,119.0
5,BGR,2003,11.33
6,BGR,2003,367.0
7,BGR,2003,39.29
8,BGR,2003,77.0
9,BGR,2003,60.72
10,BGR,2003,237.0
15,BGR,2003,38.06
16,BGR,2003,75.0
17,BGR,2003,230.0
1,HRV,2003,512.0
2,HRV,2003,862.0
3,HRV,2003,5.12
4,HRV,2003,417.0
5,HRV,2003,10.48
6,HRV,2003,701.0
7,HRV,2003,18.67
8,HRV,2003,96.0
9,HRV,2003,81.33
10,HRV,2003,161.0
15,HRV,2003,16.64
16,HRV,2003,85.0
17,HRV,2003,143.0
1,CYP,2003,1145.0
2,CYP,2003,1377.0
3,CYP,2003,2.48
4,CYP,2003,503.0
5,CYP,2003,6.11
6,CYP,2003,605.0
7,CYP,2003,55.47
8,CYP,2003,635.0
9,CYP,2003,43.95
10,CYP,2003,764.0
11,CYP,2003,0.58
12,CYP,2003,7.0
13,CYP,2003,8.0
15,CYP,2003,47.65
16,CYP,2003,546.0
17,CYP,2003,656.0
1,CZE,2003,640.66040039
2,CZE,2003,1274.91195780833
3,CZE,2003,5.70741272
4,CZE,2003,560.46039781
5,CZE,2003,11.61948967
6,CZE,2003,1115.31415057931
7,CZE,2003,12.51834011
8,CZE,2003,80.20005277
9,CZE,2003,87.48166656
10,CZE,2003,159.597812947194
11,CZE,2003,0.0
12,CZE,2003,0.0
13,CZE,2003,0.0
15,CZE,2003,10.36722469
16,CZE,2003,66.41870354
17,CZE,2003,132.172978156787
1,DNK,2003,3607.0
2,DNK,2003,2748.0
3,DNK,2003,7.47
4,DNK,2003,3027.0
5,DNK,2003,13.93
6,DNK,2003,2306.0
7,DNK,2003,16.09
8,DNK,2003,580.0
9,DNK,2003,83.91
10,DNK,2003,442.0
11,DNK,2003,0.0
12,DNK,2003,0.0
13,DNK,2003,0.0
15,DNK,2003,14.56
16,DNK,2003,525.0
17,DNK,2003,400.0
1,EST,2003,368.97955322
2,EST,2003,672.695402240132
3,EST,2003,3.88346553
4,EST,2003,278.84142383
5,EST,2003,11.08420467
6,EST,2003,508.362439729518
7,EST,2003,24.14074326
8,EST,2003,89.07440571
9,EST,2003,75.57096863
10,EST,2003,162.393670146247
11,EST,2003,0.28828689
12,EST,2003,1.06371969
13,EST,2003,1.93929269370692
15,EST,2003,21.13467979
16,EST,2003,77.98264561
17,EST,2003,141.905357013279
1,FIN,2003,2614.0
2,FIN,2003,2306.0
3,FIN,2003,6.14
4,FIN,2003,2021.0
5,FIN,2003,12.44
6,FIN,2003,1783.0
7,FIN,2003,22.68
8,FIN,2003,593.0
9,FIN,2003,77.31
10,FIN,2003,523.0
11,FIN,2003,0.0
12,FIN,2003,0.0
13,FIN,2003,0.0
15,FIN,2003,20.34
16,FIN,2003,532.0
17,FIN,2003,469.0
1,FRA,2003,3006.3059082
2,FRA,2003,2858.2322720388
3,FRA,2003,7.32370949
4,FRA,2003,2183.64314549
5,FRA,2003,13.74813557
6,FRA,2003,2076.08922075156
7,FRA,2003,27.36457253
8,FRA,2003,822.66280317
9,FRA,2003,72.63542175
10,FRA,2003,782.143081166001
15,FRA,2003,7.37661839
16,FRA,2003,221.76373315
17,FRA,2003,210.840904524213
1,DEU,2003,3152.79418945
2,DEU,2003,3111.09239306257
3,DEU,2003,8.05197239
4,DEU,2003,2440.50732984
5,DEU,2003,16.66930389
6,DEU,2003,2408.22688262718
7,DEU,2003,22.59224129
8,DEU,2003,712.28688729
9,DEU,2003,77.40776062
10,DEU,2003,702.865510435391
15,DEU,2003,12.8403635
16,DEU,2003,404.83024577
17,DEU,2003,395.377908973681
1,GRC,2003,1566.40979004
2,GRC,2003,2021.4252692087
3,GRC,2003,5.05799437
4,GRC,2003,937.71393693
5,GRC,2003,10.85597706
6,GRC,2003,1210.10397070672
7,GRC,2003,40.13620758
8,GRC,2003,628.69580412
9,GRC,2003,59.86405945
10,GRC,2003,811.321298501978
11,GRC,2003,0.0
12,GRC,2003,0.0
13,GRC,2003,0.0
15,GRC,2003,37.89966202
16,GRC,2003,593.66243561
17,GRC,2003,766.111329154621
1,HUN,2003,683.0
2,HUN,2003,1255.0
3,HUN,2003,5.68
4,HUN,2003,478.0
5,HUN,2003,11.57
6,HUN,2003,879.0
7,HUN,2003,30.02
8,HUN,2003,205.0
9,HUN,2003,69.98
10,HUN,2003,377.0
15,HUN,2003,26.39
16,HUN,2003,180.0
17,HUN,2003,331.0
1,IRL,2003,2910.93212891
2,IRL,2003,2563.44466084142
3,IRL,2003,5.51941919
4,IRL,2003,2292.74263316
5,IRL,2003,16.89721489
6,IRL,2003,2019.05044488486
7,IRL,2003,21.23682213
8,IRL,2003,618.18950132
9,IRL,2003,78.76317596
10,IRL,2003,544.394198288916
15,IRL,2003,13.14827919
16,IRL,2003,382.73750077
17,IRL,2003,337.048873270473
1,ITA,2003,2163.0
2,ITA,2003,2294.0
3,ITA,2003,5.9
4,ITA,2003,1629.0
5,ITA,2003,12.51
6,ITA,2003,1728.0
7,ITA,2003,24.67
8,ITA,2003,534.0
9,ITA,2003,75.33
10,ITA,2003,566.0
15,ITA,2003,23.72
16,ITA,2003,513.0
17,ITA,2003,544.0
1,LVA,2003,281.0
2,LVA,2003,603.0
3,LVA,2003,2.73
4,LVA,2003,140.0
5,LVA,2003,8.08
6,LVA,2003,301.0
7,LVA,2003,50.17
8,LVA,2003,141.0
9,LVA,2003,49.83
10,LVA,2003,303.0
15,LVA,2003,48.56
16,LVA,2003,136.0
17,LVA,2003,293.0
1,LTU,2003,339.0
2,LTU,2003,743.0
3,LTU,2003,4.6
4,LTU,2003,252.0
5,LTU,2003,13.68
6,LTU,2003,552.0
7,LTU,2003,25.54
8,LTU,2003,87.0
9,LTU,2003,74.31
10,LTU,2003,190.0
11,LTU,2003,0.15
12,LTU,2003,0.0
13,LTU,2003,1.0
15,LTU,2003,24.18
16,LTU,2003,82.0
17,LTU,2003,180.0
1,LUX,2003,4607.0
2,LUX,2003,4222.0
3,LUX,2003,5.84
4,LUX,2003,3862.0
5,LUX,2003,13.47
6,LUX,2003,3540.0
7,LUX,2003,16.18
8,LUX,2003,745.0
9,LUX,2003,83.86
10,LUX,2003,683.0
15,LUX,2003,13.26
16,LUX,2003,611.0
17,LUX,2003,560.0
1,MLT,2003,1074.0
2,MLT,2003,1658.0
3,MLT,2003,5.51
4,MLT,2003,750.0
5,MLT,2003,12.28
6,MLT,2003,1158.0
7,MLT,2003,30.16
8,MLT,2003,324.0
9,MLT,2003,69.84
10,MLT,2003,500.0
15,MLT,2003,28.84
16,MLT,2003,310.0
17,MLT,2003,478.0
1,NLD,2003,3244.0
2,NLD,2003,3099.0
3,NLD,2003,6.34
4,NLD,2003,2272.0
5,NLD,2003,14.19
6,NLD,2003,2171.0
7,NLD,2003,29.83
8,NLD,2003,968.0
9,NLD,2003,70.04
10,NLD,2003,925.0
11,NLD,2003,0.12
12,NLD,2003,4.0
13,NLD,2003,4.0
15,NLD,2003,9.61
16,NLD,2003,312.0
17,NLD,2003,298.0
1,POL,2003,339.0
2,POL,2003,731.0
3,POL,2003,4.08
4,POL,2003,233.0
5,POL,2003,8.95
6,POL,2003,502.0
7,POL,2003,31.41
8,POL,2003,107.0
9,POL,2003,68.58
10,POL,2003,230.0
11,POL,2003,0.02
12,POL,2003,0.0
13,POL,2003,0.0
15,POL,2003,28.05
16,POL,2003,95.0
17,POL,2003,202.0
1,PRT,2003,1443.0
2,PRT,2003,1905.0
3,PRT,2003,6.44
4,PRT,2003,1019.0
5,PRT,2003,14.2
6,PRT,2003,1345.0
7,PRT,2003,29.35
8,PRT,2003,424.0
9,PRT,2003,70.6
10,PRT,2003,559.0
11,PRT,2003,0.04
12,PRT,2003,1.0
13,PRT,2003,1.0
15,PRT,2003,23.69
16,PRT,2003,342.0
17,PRT,2003,451.0
1,ROU,2003,144.0
2,ROU,2003,405.0
3,ROU,2003,4.46
4,ROU,2003,119.0
5,ROU,2003,13.0
6,ROU,2003,337.0
7,ROU,2003,16.93
8,ROU,2003,24.0
9,ROU,2003,83.07
10,ROU,2003,69.0
11,ROU,2003,0.0
12,ROU,2003,0.0
13,ROU,2003,0.0
15,ROU,2003,15.13
16,ROU,2003,22.0
17,ROU,2003,61.0
1,SVK,2003,344.0
2,SVK,2003,772.0
3,SVK,2003,4.74
4,SVK,2003,300.0
5,SVK,2003,11.74
6,SVK,2003,672.0
7,SVK,2003,13.0
8,SVK,2003,45.0
9,SVK,2003,87.0
10,SVK,2003,100.0
15,SVK,2003,12.21
16,SVK,2003,42.0
17,SVK,2003,94.0
1,SVN,2003,1203.0
2,SVN,2003,1711.0
3,SVN,2003,5.83
4,SVN,2003,866.0
5,SVN,2003,12.36
6,SVN,2003,1231.0
7,SVN,2003,28.03
8,SVN,2003,337.0
9,SVN,2003,71.97
10,SVN,2003,479.0
15,SVN,2003,12.49
16,SVN,2003,150.0
17,SVN,2003,214.0
1,ESP,2003,1640.91772461
2,ESP,2003,1910.68330932337
3,ESP,2003,5.37778044
4,ESP,2003,1166.75638366
5,ESP,2003,14.01369476
6,ESP,2003,1358.57028565664
7,ESP,2003,28.89610291
8,ESP,2003,474.16124342
9,ESP,2003,71.10389709
10,ESP,2003,552.113007430299
15,ESP,2003,22.45716858
16,ESP,2003,368.50364444
17,ESP,2003,429.085375924696
1,SWE,2003,3110.0
2,SWE,2003,2651.0
3,SWE,2003,6.91
4,SWE,2003,2586.0
5,SWE,2003,12.85
6,SWE,2003,2204.0
7,SWE,2003,16.87
8,SWE,2003,525.0
9,SWE,2003,83.13
10,SWE,2003,447.0
15,SWE,2003,15.88
16,SWE,2003,494.0
17,SWE,2003,421.0
1,AUT,2004,3595.0
2,AUT,2004,3291.0
3,AUT,2004,7.0
4,AUT,2004,2590.0
5,AUT,2004,13.03
6,AUT,2004,2371.0
7,AUT,2004,27.95
8,AUT,2004,1005.0
9,AUT,2004,72.05
10,AUT,2004,920.0
11,AUT,2004,0.0
12,AUT,2004,0.0
13,AUT,2004,0.0
15,AUT,2004,19.3
16,AUT,2004,694.0
17,AUT,2004,635.0
1,BEL,2004,3312.74121094
2,BEL,2004,2997.99931280686
3,BEL,2004,6.99578476
4,BEL,2004,2484.45629546
5,BEL,2004,14.18479538
6,BEL,2004,2248.40921122813
7,BEL,2004,25.0030098
8,BEL,2004,828.2850741
9,BEL,2004,74.99698639
10,BEL,2004,749.590078738246
11,BEL,2004,0.0
12,BEL,2004,0.0
13,BEL,2004,0.0
15,BEL,2004,19.94252586
16,BEL,2004,660.64434378
17,BEL,2004,597.756196053489
1,BGR,2004,233.0
2,BGR,2004,632.0
3,BGR,2004,4.1
4,BGR,2004,139.0
5,BGR,2004,10.83
6,BGR,2004,375.0
7,BGR,2004,40.57
8,BGR,2004,95.0
9,BGR,2004,59.43
10,BGR,2004,256.0
15,BGR,2004,39.2
16,BGR,2004,91.0
17,BGR,2004,248.0
1,HRV,2004,635.0
2,HRV,2004,955.0
3,HRV,2004,5.19
4,HRV,2004,507.0
5,HRV,2004,10.63
6,HRV,2004,763.0
7,HRV,2004,20.18
8,HRV,2004,128.0
9,HRV,2004,79.82
10,HRV,2004,193.0
15,HRV,2004,18.12
16,HRV,2004,115.0
17,HRV,2004,173.0
1,CYP,2004,1287.0
2,CYP,2004,1412.0
3,CYP,2004,2.23
4,CYP,2004,531.0
5,CYP,2004,5.79
6,CYP,2004,583.0
7,CYP,2004,58.17
8,CYP,2004,749.0
9,CYP,2004,41.29
10,CYP,2004,821.0
11,CYP,2004,0.55
12,CYP,2004,7.0
13,CYP,2004,8.0
15,CYP,2004,49.88
16,CYP,2004,642.0
17,CYP,2004,705.0
1,CZE,2004,746.32891846
2,CZE,2004,1329.57135464229
3,CZE,2004,5.56338072
4,CZE,2004,653.80273929
5,CZE,2004,13.14472771
6,CZE,2004,1164.73767836264
7,CZE,2004,12.39750481
8,CZE,2004,92.52616626
9,CZE,2004,87.60249329
10,CZE,2004,164.833680871003
11,CZE,2004,0.0
12,CZE,2004,0.0
13,CZE,2004,0.0
15,CZE,2004,10.70501423
16,CZE,2004,79.89461689
17,CZE,2004,142.33080560454
1,DNK,2004,4195.0
2,DNK,2004,2971.0
3,DNK,2004,7.53
4,DNK,2004,3505.0
5,DNK,2004,14.2
6,DNK,2004,2482.0
7,DNK,2004,16.45
8,DNK,2004,690.0
9,DNK,2004,83.55
10,DNK,2004,489.0
11,DNK,2004,0.0
12,DNK,2004,0.0
13,DNK,2004,0.0
15,DNK,2004,14.87
16,DNK,2004,624.0
17,DNK,2004,442.0
1,EST,2004,474.50796509
2,EST,2004,773.792435646981
3,EST,2004,3.92321706
4,EST,2004,348.77124581
5,EST,2004,11.51855564
6,EST,2004,568.750321611202
7,EST,2004,25.84210396
8,EST,2004,122.62283716
9,EST,2004,73.50166321
10,EST,2004,199.964242785745
11,EST,2004,0.65623152
12,EST,2004,3.11387068
13,EST,2004,5.07786972285205
15,EST,2004,22.98012161
16,EST,2004,109.04250498
17,EST,2004,177.523237074924
1,FIN,2004,3044.0
2,FIN,2004,2515.0
3,FIN,2004,6.27
4,FIN,2004,2369.0
5,FIN,2004,12.77
6,FIN,2004,1957.0
7,FIN,2004,22.16
8,FIN,2004,675.0
9,FIN,2004,77.84
10,FIN,2004,557.0
11,FIN,2004,0.0
12,FIN,2004,0.0
13,FIN,2004,0.0
15,FIN,2004,19.86
16,FIN,2004,605.0
17,FIN,2004,499.0
1,FRA,2004,3458.62744141
2,FRA,2004,2973.37635621873
3,FRA,2004,7.38390923
4,FRA,2004,2512.53966384
5,FRA,2004,13.93587112
6,FRA,2004,2160.02625503421
7,FRA,2004,27.35443115
8,FRA,2004,946.08777971
9,FRA,2004,72.64557648
10,FRA,2004,813.350122643459
15,FRA,2004,7.24623203
16,FRA,2004,250.62015643
17,FRA,2004,215.457740121098
1,DEU,2004,3459.82495117
2,DEU,2004,3178.56554001124
3,DEU,2004,7.70017481
4,DEU,2004,2625.78082102
5,DEU,2004,16.45635414
6,DEU,2004,2412.3234907808
7,DEU,2004,24.10653687
8,DEU,2004,834.04389371
9,DEU,2004,75.89346313
10,DEU,2004,766.242049230436
15,DEU,2004,14.02402878
16,DEU,2004,485.20682117
17,DEU,2004,441.35974048972
1,GRC,2004,1782.69592285
2,GRC,2004,2063.53902628982
3,GRC,2004,4.74509478
4,GRC,2004,1045.11512219
5,GRC,2004,9.96563244
6,GRC,2004,1209.76092994401
7,GRC,2004,41.37379456
8,GRC,2004,737.58077104
9,GRC,2004,58.62460327
10,GRC,2004,853.778096345815
11,GRC,2004,0.0
12,GRC,2004,0.0
13,GRC,2004,0.0
15,GRC,2004,38.96049118
16,GRC,2004,694.55821012
17,GRC,2004,803.977828220054
1,HUN,2004,798.0
2,HUN,2004,1261.0
3,HUN,2004,5.4
4,HUN,2004,556.0
5,HUN,2004,11.09
6,HUN,2004,878.0
7,HUN,2004,30.38
8,HUN,2004,243.0
9,HUN,2004,69.62
10,HUN,2004,383.0
15,HUN,2004,25.87
16,HUN,2004,207.0
17,HUN,2004,326.0
1,IRL,2004,3483.16064453
2,IRL,2004,2825.2036770547
3,IRL,2004,5.69755459
4,IRL,2004,2748.78681208
5,IRL,2004,17.35914803
6,IRL,2004,2229.55056536014
7,IRL,2004,21.08354568
8,IRL,2004,734.37372487
9,IRL,2004,78.9164505
10,IRL,2004,595.653088217028
15,IRL,2004,12.21867085
16,IRL,2004,425.59593704
17,IRL,2004,345.202348127924
1,ITA,2004,2566.0
2,ITA,2004,2421.0
3,ITA,2004,6.23
4,ITA,2004,1956.0
5,ITA,2004,13.28
6,ITA,2004,1846.0
7,ITA,2004,23.76
8,ITA,2004,609.0
9,ITA,2004,76.24
10,ITA,2004,575.0
15,ITA,2004,22.83
16,ITA,2004,586.0
17,ITA,2004,553.0
1,LVA,2004,393.0
2,LVA,2004,757.0
3,LVA,2004,3.48
4,LVA,2004,221.0
5,LVA,2004,9.94
6,LVA,2004,425.0
7,LVA,2004,43.37
8,LVA,2004,171.0
9,LVA,2004,56.17
10,LVA,2004,328.0
11,LVA,2004,0.45
12,LVA,2004,2.0
13,LVA,2004,3.0
15,LVA,2004,40.63
16,LVA,2004,160.0
17,LVA,2004,308.0
1,LTU,2004,367.0
2,LTU,2004,714.0
3,LTU,2004,3.45
4,LTU,2004,230.0
5,LTU,2004,10.13
6,LTU,2004,447.0
7,LTU,2004,37.31
8,LTU,2004,137.0
9,LTU,2004,62.63
10,LTU,2004,266.0
11,LTU,2004,0.06
12,LTU,2004,0.0
13,LTU,2004,0.0
15,LTU,2004,32.92
16,LTU,2004,121.0
17,LTU,2004,235.0
1,LUX,2004,5610.0
2,LUX,2004,4742.0
3,LUX,2004,6.15
4,LUX,2004,4741.0
5,LUX,2004,14.09
6,LUX,2004,4007.0
7,LUX,2004,15.49
8,LUX,2004,869.0
9,LUX,2004,84.5
10,LUX,2004,734.0
15,LUX,2004,12.77
16,LUX,2004,717.0
17,LUX,2004,606.0
1,MLT,2004,1224.0
2,MLT,2004,1740.0
3,MLT,2004,5.6
4,MLT,2004,851.0
5,MLT,2004,13.37
6,MLT,2004,1210.0
7,MLT,2004,30.46
8,MLT,2004,373.0
9,MLT,2004,69.54
10,MLT,2004,530.0
15,MLT,2004,28.17
16,MLT,2004,345.0
17,MLT,2004,490.0
1,NLD,2004,3689.0
2,NLD,2004,3267.0
3,NLD,2004,6.24
4,NLD,2004,2526.0
5,NLD,2004,14.29
6,NLD,2004,2237.0
7,NLD,2004,31.4
8,NLD,2004,1159.0
9,NLD,2004,68.47
10,NLD,2004,1026.0
11,NLD,2004,0.13
12,NLD,2004,5.0
13,NLD,2004,4.0
15,NLD,2004,9.96
16,NLD,2004,367.0
17,NLD,2004,325.0
1,POL,2004,392.0
2,POL,2004,783.0
3,POL,2004,3.96
4,POL,2004,264.0
5,POL,2004,9.11
6,POL,2004,529.0
7,POL,2004,32.53
8,POL,2004,128.0
9,POL,2004,67.46
10,POL,2004,255.0
11,POL,2004,0.0
12,POL,2004,0.0
13,POL,2004,0.0
15,POL,2004,29.79
16,POL,2004,117.0
17,POL,2004,231.0
1,PRT,2004,1724.0
2,PRT,2004,2050.0
3,PRT,2004,6.73
4,PRT,2004,1216.0
5,PRT,2004,14.55
6,PRT,2004,1446.0
7,PRT,2004,29.39
8,PRT,2004,507.0
9,PRT,2004,70.56
10,PRT,2004,602.0
11,PRT,2004,0.04
12,PRT,2004,1.0
13,PRT,2004,1.0
15,PRT,2004,23.5
16,PRT,2004,405.0
17,PRT,2004,482.0
1,ROU,2004,191.0
2,ROU,2004,491.0
3,ROU,2004,4.04
4,ROU,2004,141.0
5,ROU,2004,11.96
6,ROU,2004,362.0
7,ROU,2004,25.71
8,ROU,2004,49.0
9,ROU,2004,73.81
10,ROU,2004,126.0
11,ROU,2004,0.48
12,ROU,2004,1.0
13,ROU,2004,2.0
15,ROU,2004,24.33
16,ROU,2004,46.0
17,ROU,2004,119.0
1,SVK,2004,512.0
2,SVK,2004,970.0
3,SVK,2004,5.02
4,SVK,2004,403.0
5,SVK,2004,13.23
6,SVK,2004,764.0
7,SVK,2004,21.28
8,SVK,2004,109.0
9,SVK,2004,78.72
10,SVK,2004,207.0
15,SVK,2004,21.23
16,SVK,2004,109.0
17,SVK,2004,206.0
1,SVN,2004,1369.0
2,SVN,2004,1808.0
3,SVN,2004,5.72
4,SVN,2004,985.0
5,SVN,2004,12.26
6,SVN,2004,1301.0
7,SVN,2004,28.01
8,SVN,2004,383.0
9,SVN,2004,71.99
10,SVN,2004,506.0
15,SVN,2004,12.17
16,SVN,2004,167.0
17,SVN,2004,220.0
1,ESP,2004,1924.27087402
2,ESP,2004,2019.82213217103
3,ESP,2004,5.46425867
4,ESP,2004,1372.95979508
5,ESP,2004,14.07155895
6,ESP,2004,1441.13529935272
7,ESP,2004,28.6503849
8,ESP,2004,551.31099763
9,ESP,2004,71.349617
10,ESP,2004,578.686821310544
15,ESP,2004,22.15861702
16,ESP,2004,426.39180457
17,ESP,2004,447.564657844096
1,SWE,2004,3488.0
2,SWE,2004,2758.0
3,SWE,2004,6.72
4,SWE,2004,2884.0
5,SWE,2004,12.81
6,SWE,2004,2281.0
7,SWE,2004,17.31
8,SWE,2004,604.0
9,SWE,2004,82.69
10,SWE,2004,477.0
15,SWE,2004,16.28
16,SWE,2004,568.0
17,SWE,2004,449.0
1,AUT,2005,3710.0
2,AUT,2005,3382.0
3,AUT,2005,6.99
4,AUT,2005,2696.0
5,AUT,2005,13.67
6,AUT,2005,2457.0
7,AUT,2005,27.35
8,AUT,2005,1015.0
9,AUT,2005,72.65
10,AUT,2005,925.0
11,AUT,2005,0.0
12,AUT,2005,0.0
13,AUT,2005,0.0
15,AUT,2005,19.18
16,AUT,2005,712.0
17,AUT,2005,649.0
1,BEL,2005,3405.88500977
2,BEL,2005,3069.84425401216
3,BEL,2005,6.89948606
4,BEL,2005,2547.64682761
5,BEL,2005,13.30355549
6,BEL,2005,2296.28395044281
7,BEL,2005,25.19868279
8,BEL,2005,858.23813426
9,BEL,2005,74.80131531
10,BEL,2005,773.560303569353
11,BEL,2005,0.0
12,BEL,2005,0.0
13,BEL,2005,0.0
15,BEL,2005,20.00812721
16,BEL,2005,681.45378219
17,BEL,2005,614.10464954752
1,BGR,2005,268.0
2,BGR,2005,706.0
3,BGR,2005,4.1
4,BGR,2005,159.0
5,BGR,2005,11.17
6,BGR,2005,421.0
7,BGR,2005,40.43
8,BGR,2005,108.0
9,BGR,2005,59.57
10,BGR,2005,286.0
14,BGR,2005,5145.0
15,BGR,2005,38.87
16,BGR,2005,104.0
17,BGR,2005,275.0
1,HRV,2005,727.0
2,HRV,2005,1057.0
3,HRV,2005,5.81
4,HRV,2005,618.0
5,HRV,2005,12.76
6,HRV,2005,898.0
7,HRV,2005,15.01
8,HRV,2005,109.0
9,HRV,2005,84.99
10,HRV,2005,159.0
15,HRV,2005,13.39
16,HRV,2005,97.0
17,HRV,2005,142.0
1,CYP,2005,1366.0
2,CYP,2005,1520.0
3,CYP,2005,2.25
4,CYP,2005,567.0
5,CYP,2005,5.74
6,CYP,2005,631.0
7,CYP,2005,57.99
8,CYP,2005,792.0
9,CYP,2005,41.47
10,CYP,2005,882.0
11,CYP,2005,0.53
12,CYP,2005,7.0
13,CYP,2005,8.0
15,CYP,2005,49.83
16,CYP,2005,681.0
17,CYP,2005,758.0
1,CZE,2005,852.65246582
2,CZE,2005,1402.73721211222
3,CZE,2005,5.40408373
4,CZE,2005,726.68378866
5,CZE,2005,12.75457001
6,CZE,2005,1195.5003740101
7,CZE,2005,14.77374744
8,CZE,2005,125.96872069
9,CZE,2005,85.22625732
10,CZE,2005,207.236840898708
11,CZE,2005,0.0
12,CZE,2005,0.0
13,CZE,2005,0.0
15,CZE,2005,11.09285259
16,CZE,2005,94.58348043
17,CZE,2005,155.603562363297
1,DNK,2005,4443.0
2,DNK,2005,3109.0
3,DNK,2005,7.61
4,DNK,2005,3721.0
5,DNK,2005,14.86
6,DNK,2005,2604.0
7,DNK,2005,16.26
8,DNK,2005,722.0
9,DNK,2005,83.74
10,DNK,2005,505.0
11,DNK,2005,0.0
12,DNK,2005,0.0
13,DNK,2005,0.0
15,DNK,2005,14.71
16,DNK,2005,653.0
17,DNK,2005,457.0
1,EST,2005,549.63024902
2,EST,2005,878.235790741492
3,EST,2005,3.90325379
4,EST,2005,405.13700618
5,EST,2005,11.57624435
6,EST,2005,647.35486808034
7,EST,2005,25.82019424
8,EST,2005,141.91559825
9,EST,2005,73.71082306
10,EST,2005,226.762186573587
11,EST,2005,0.46897849
12,EST,2005,2.57764766
13,EST,2005,4.11873696482465
15,EST,2005,23.08961487
16,EST,2005,126.90751273
17,EST,2005,202.212657760528
1,FIN,2005,3237.0
2,FIN,2005,2656.0
3,FIN,2005,6.45
4,FIN,2005,2519.0
5,FIN,2005,13.16
